customer_id,customer_name,customer_email,customer_status,total_rentals,total_revenue,active_rental_days,unique_films_rented,film_revenue,store_id,total_rentals_per_store,total_store_revenue,rental_month,monthly_rentals,monthly_revenue
112,"ROSA REYNOLDS",ROSA.REYNOLDS@sakilacustomer.org,Active,2,5.98,2,2,5.98,2,2,5.98,2005-06,2,5.98
112,"ROSA REYNOLDS",ROSA.REYNOLDS@sakilacustomer.org,Active,6,27.94,5,6,27.94,2,6,27.94,2005-07,6,27.94
112,"ROSA REYNOLDS",ROSA.REYNOLDS@sakilacustomer.org,Active,5,18.95,3,5,18.95,2,5,18.95,2005-08,5,18.95
113,"CINDY FISHER",CINDY.FISHER@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2005-06,1,4.99
113,"CINDY FISHER",CINDY.FISHER@sakilacustomer.org,Active,9,35.91,7,9,35.91,1,9,35.91,2005-07,9,35.91
113,"CINDY FISHER",CINDY.FISHER@sakilacustomer.org,Active,6,23.94,4,6,23.94,1,6,23.94,2005-08,6,23.94
113,"CINDY FISHER",CINDY.FISHER@sakilacustomer.org,Active,2,1.98,2,1,1.98,2,2,1.98,2005-05,2,1.98
113,"CINDY FISHER",CINDY.FISHER@sakilacustomer.org,Active,5,22.95,3,5,22.95,2,5,22.95,2005-06,5,22.95
113,"CINDY FISHER",CINDY.FISHER@sakilacustomer.org,Active,2,7.98,2,2,7.98,2,2,7.98,2005-07,2,7.98
113,"CINDY FISHER",CINDY.FISHER@sakilacustomer.org,Active,4,15.96,3,4,15.96,2,4,15.96,2005-08,4,15.96
114,"GRACE ELLIS",GRACE.ELLIS@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2005-05,1,4.99
114,"GRACE ELLIS",GRACE.ELLIS@sakilacustomer.org,Active,3,11.97,2,3,11.97,1,3,11.97,2005-06,3,11.97
114,"GRACE ELLIS",GRACE.ELLIS@sakilacustomer.org,Active,9,41.91,7,9,41.91,1,9,41.91,2005-07,9,41.91
114,"GRACE ELLIS",GRACE.ELLIS@sakilacustomer.org,Active,6,22.94,5,6,22.94,1,6,22.94,2005-08,6,22.94
114,"GRACE ELLIS",GRACE.ELLIS@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2006-02,1,4.99
114,"GRACE ELLIS",GRACE.ELLIS@sakilacustomer.org,Active,2,7.98,2,2,7.98,2,2,7.98,2005-05,2,7.98
114,"GRACE ELLIS",GRACE.ELLIS@sakilacustomer.org,Active,1,7.99,1,1,7.99,2,1,7.99,2005-06,1,7.99
114,"GRACE ELLIS",GRACE.ELLIS@sakilacustomer.org,Active,6,19.94,5,6,19.94,2,6,19.94,2005-07,6,19.94
114,"GRACE ELLIS",GRACE.ELLIS@sakilacustomer.org,Active,4,16.96,3,4,16.96,2,4,16.96,2005-08,4,16.96
115,"WENDY HARRISON",WENDY.HARRISON@sakilacustomer.org,Active,1,0.99,1,1,0.99,1,1,0.99,2005-05,1,0.99
115,"WENDY HARRISON",WENDY.HARRISON@sakilacustomer.org,Active,1,6.99,1,1,6.99,1,1,6.99,2005-06,1,6.99
115,"WENDY HARRISON",WENDY.HARRISON@sakilacustomer.org,Active,10,29.90,7,10,29.90,1,10,29.90,2005-07,10,29.90
115,"WENDY HARRISON",WENDY.HARRISON@sakilacustomer.org,Active,4,11.96,4,4,11.96,1,4,11.96,2005-08,4,11.96
115,"WENDY HARRISON",WENDY.HARRISON@sakilacustomer.org,Active,2,3.98,2,2,3.98,2,2,3.98,2005-05,2,3.98
115,"WENDY HARRISON",WENDY.HARRISON@sakilacustomer.org,Active,2,3.98,1,2,3.98,2,2,3.98,2005-06,2,3.98
115,"WENDY HARRISON",WENDY.HARRISON@sakilacustomer.org,Active,5,20.95,4,5,20.95,2,5,20.95,2005-07,5,20.95
115,"WENDY HARRISON",WENDY.HARRISON@sakilacustomer.org,Active,4,9.96,4,4,9.96,2,4,9.96,2005-08,4,9.96
115,"WENDY HARRISON",WENDY.HARRISON@sakilacustomer.org,Active,1,2.99,1,1,2.99,2,1,2.99,2006-02,1,2.99
116,"VICTORIA GIBSON",VICTORIA.GIBSON@sakilacustomer.org,Active,3,10.97,2,3,10.97,1,3,10.97,2005-06,3,10.97
116,"VICTORIA GIBSON",VICTORIA.GIBSON@sakilacustomer.org,Active,5,19.95,4,5,19.95,1,5,19.95,2005-07,5,19.95
116,"VICTORIA GIBSON",VICTORIA.GIBSON@sakilacustomer.org,Active,5,21.95,5,5,21.95,1,5,21.95,2005-08,5,21.95
116,"VICTORIA GIBSON",VICTORIA.GIBSON@sakilacustomer.org,Active,1,4.99,1,1,4.99,2,1,4.99,2005-05,1,4.99
116,"VICTORIA GIBSON",VICTORIA.GIBSON@sakilacustomer.org,Active,3,9.97,3,3,9.97,2,3,9.97,2005-06,3,9.97
116,"VICTORIA GIBSON",VICTORIA.GIBSON@sakilacustomer.org,Active,5,21.95,5,5,21.95,2,5,21.95,2005-07,5,21.95
116,"VICTORIA GIBSON",VICTORIA.GIBSON@sakilacustomer.org,Active,5,21.95,4,5,21.95,2,5,21.95,2005-08,5,21.95
117,"EDITH MCDONALD",EDITH.MCDONALD@sakilacustomer.org,Active,1,0.99,1,1,0.99,1,1,0.99,2005-05,1,0.99
117,"EDITH MCDONALD",EDITH.MCDONALD@sakilacustomer.org,Active,2,5.98,2,2,5.98,1,2,5.98,2005-06,2,5.98
117,"EDITH MCDONALD",EDITH.MCDONALD@sakilacustomer.org,Active,4,25.96,4,4,25.96,1,4,25.96,2005-07,4,25.96
117,"EDITH MCDONALD",EDITH.MCDONALD@sakilacustomer.org,Active,4,15.96,3,4,15.96,1,4,15.96,2005-08,4,15.96
117,"EDITH MCDONALD",EDITH.MCDONALD@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2005-05,1,0.99
117,"EDITH MCDONALD",EDITH.MCDONALD@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2005-07,1,0.99
117,"EDITH MCDONALD",EDITH.MCDONALD@sakilacustomer.org,Active,6,20.94,4,6,20.94,2,6,20.94,2005-08,6,20.94
118,"KIM CRUZ",KIM.CRUZ@sakilacustomer.org,Active,2,5.98,2,2,5.98,1,2,5.98,2005-06,2,5.98
118,"KIM CRUZ",KIM.CRUZ@sakilacustomer.org,Active,4,11.96,4,4,11.96,1,4,11.96,2005-07,4,11.96
118,"KIM CRUZ",KIM.CRUZ@sakilacustomer.org,Active,3,11.97,3,3,11.97,1,3,11.97,2005-08,3,11.97
118,"KIM CRUZ",KIM.CRUZ@sakilacustomer.org,Active,1,5.99,1,1,5.99,2,1,5.99,2005-05,1,5.99
118,"KIM CRUZ",KIM.CRUZ@sakilacustomer.org,Active,1,4.99,1,1,4.99,2,1,4.99,2005-06,1,4.99
118,"KIM CRUZ",KIM.CRUZ@sakilacustomer.org,Active,7,25.93,6,7,25.93,2,7,25.93,2005-07,7,25.93
118,"KIM CRUZ",KIM.CRUZ@sakilacustomer.org,Active,3,15.97,3,3,15.97,2,3,15.97,2005-08,3,15.97
119,"SHERRY MARSHALL",SHERRY.MARSHALL@sakilacustomer.org,Active,1,0.99,1,1,0.99,1,1,0.99,2005-05,1,0.99
119,"SHERRY MARSHALL",SHERRY.MARSHALL@sakilacustomer.org,Active,1,5.99,1,1,5.99,1,1,5.99,2005-06,1,5.99
119,"SHERRY MARSHALL",SHERRY.MARSHALL@sakilacustomer.org,Active,8,37.92,6,8,37.92,1,8,37.92,2005-07,8,37.92
119,"SHERRY MARSHALL",SHERRY.MARSHALL@sakilacustomer.org,Active,11,49.89,7,11,49.89,1,11,49.89,2005-08,11,49.89
119,"SHERRY MARSHALL",SHERRY.MARSHALL@sakilacustomer.org,Active,2,12.98,2,2,12.98,2,2,12.98,2005-05,2,12.98
119,"SHERRY MARSHALL",SHERRY.MARSHALL@sakilacustomer.org,Active,2,10.98,2,2,10.98,2,2,10.98,2005-06,2,10.98
119,"SHERRY MARSHALL",SHERRY.MARSHALL@sakilacustomer.org,Active,2,6.98,2,2,6.98,2,2,6.98,2005-07,2,6.98
119,"SHERRY MARSHALL",SHERRY.MARSHALL@sakilacustomer.org,Active,7,27.93,7,7,27.93,2,7,27.93,2005-08,7,27.93
120,"SYLVIA ORTIZ",SYLVIA.ORTIZ@sakilacustomer.org,Active,1,0.99,1,1,0.99,1,1,0.99,2005-05,1,0.99
120,"SYLVIA ORTIZ",SYLVIA.ORTIZ@sakilacustomer.org,Active,4,23.96,4,4,23.96,1,4,23.96,2005-06,4,23.96
120,"SYLVIA ORTIZ",SYLVIA.ORTIZ@sakilacustomer.org,Active,9,32.91,6,9,32.91,1,9,32.91,2005-07,9,32.91
120,"SYLVIA ORTIZ",SYLVIA.ORTIZ@sakilacustomer.org,Active,6,29.94,5,6,29.94,1,6,29.94,2005-08,6,29.94
120,"SYLVIA ORTIZ",SYLVIA.ORTIZ@sakilacustomer.org,Active,1,7.99,1,1,7.99,2,1,7.99,2005-05,1,7.99
120,"SYLVIA ORTIZ",SYLVIA.ORTIZ@sakilacustomer.org,Active,2,5.98,2,2,5.98,2,2,5.98,2005-06,2,5.98
120,"SYLVIA ORTIZ",SYLVIA.ORTIZ@sakilacustomer.org,Active,4,15.96,4,4,15.96,2,4,15.96,2005-07,4,15.96
120,"SYLVIA ORTIZ",SYLVIA.ORTIZ@sakilacustomer.org,Active,4,20.96,4,4,20.96,2,4,20.96,2005-08,4,20.96
120,"SYLVIA ORTIZ",SYLVIA.ORTIZ@sakilacustomer.org,Active,1,4.99,1,1,4.99,2,1,4.99,2006-02,1,4.99
121,"JOSEPHINE GOMEZ",JOSEPHINE.GOMEZ@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2005-05,1,4.99
121,"JOSEPHINE GOMEZ",JOSEPHINE.GOMEZ@sakilacustomer.org,Active,1,1.99,1,1,1.99,1,1,1.99,2005-06,1,1.99
121,"JOSEPHINE GOMEZ",JOSEPHINE.GOMEZ@sakilacustomer.org,Active,3,9.97,3,3,9.97,1,3,9.97,2005-07,3,9.97
121,"JOSEPHINE GOMEZ",JOSEPHINE.GOMEZ@sakilacustomer.org,Active,11,52.89,7,11,52.89,1,11,52.89,2005-08,11,52.89
121,"JOSEPHINE GOMEZ",JOSEPHINE.GOMEZ@sakilacustomer.org,Active,1,2.99,1,1,2.99,2,1,2.99,2005-06,1,2.99
121,"JOSEPHINE GOMEZ",JOSEPHINE.GOMEZ@sakilacustomer.org,Active,6,21.94,4,6,21.94,2,6,21.94,2005-07,6,21.94
121,"JOSEPHINE GOMEZ",JOSEPHINE.GOMEZ@sakilacustomer.org,Active,3,14.97,3,3,14.97,2,3,14.97,2005-08,3,14.97
122,"THELMA MURRAY",THELMA.MURRAY@sakilacustomer.org,Active,3,7.97,3,3,7.97,1,3,7.97,2005-06,3,7.97
122,"THELMA MURRAY",THELMA.MURRAY@sakilacustomer.org,Active,10,46.90,8,9,46.90,1,10,46.90,2005-07,10,46.90
122,"THELMA MURRAY",THELMA.MURRAY@sakilacustomer.org,Active,6,22.94,5,6,22.94,1,6,22.94,2005-08,6,22.94
122,"THELMA MURRAY",THELMA.MURRAY@sakilacustomer.org,Active,2,5.98,2,2,5.98,2,2,5.98,2005-05,2,5.98
122,"THELMA MURRAY",THELMA.MURRAY@sakilacustomer.org,Active,4,17.96,3,4,17.96,2,4,17.96,2005-06,4,17.96
122,"THELMA MURRAY",THELMA.MURRAY@sakilacustomer.org,Active,5,14.95,4,5,14.95,2,5,14.95,2005-07,5,14.95
122,"THELMA MURRAY",THELMA.MURRAY@sakilacustomer.org,Active,2,9.98,2,2,9.98,2,2,9.98,2005-08,2,9.98
123,"SHANNON FREEMAN",SHANNON.FREEMAN@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2005-05,1,2.99
123,"SHANNON FREEMAN",SHANNON.FREEMAN@sakilacustomer.org,Active,2,1.98,2,2,1.98,1,2,1.98,2005-06,2,1.98
123,"SHANNON FREEMAN",SHANNON.FREEMAN@sakilacustomer.org,Active,6,30.94,5,6,30.94,1,6,30.94,2005-07,6,30.94
123,"SHANNON FREEMAN",SHANNON.FREEMAN@sakilacustomer.org,Active,4,18.96,4,4,18.96,1,4,18.96,2005-08,4,18.96
123,"SHANNON FREEMAN",SHANNON.FREEMAN@sakilacustomer.org,Active,3,12.97,3,3,12.97,2,3,12.97,2005-06,3,12.97
123,"SHANNON FREEMAN",SHANNON.FREEMAN@sakilacustomer.org,Active,4,14.96,3,4,14.96,2,4,14.96,2005-07,4,14.96
123,"SHANNON FREEMAN",SHANNON.FREEMAN@sakilacustomer.org,Active,4,17.96,3,4,17.96,2,4,17.96,2005-08,4,17.96
124,"SHEILA WELLS",SHEILA.WELLS@sakilacustomer.org,Inactive,1,4.99,1,1,4.99,1,1,4.99,2005-05,1,4.99
124,"SHEILA WELLS",SHEILA.WELLS@sakilacustomer.org,Inactive,4,15.96,4,4,15.96,1,4,15.96,2005-07,4,15.96
124,"SHEILA WELLS",SHEILA.WELLS@sakilacustomer.org,Inactive,3,6.97,3,3,6.97,1,3,6.97,2005-08,3,6.97
124,"SHEILA WELLS",SHEILA.WELLS@sakilacustomer.org,Inactive,3,10.97,2,3,10.97,2,3,10.97,2005-05,3,10.97
124,"SHEILA WELLS",SHEILA.WELLS@sakilacustomer.org,Inactive,1,1.99,1,1,1.99,2,1,1.99,2005-06,1,1.99
124,"SHEILA WELLS",SHEILA.WELLS@sakilacustomer.org,Inactive,4,21.96,4,4,21.96,2,4,21.96,2005-07,4,21.96
124,"SHEILA WELLS",SHEILA.WELLS@sakilacustomer.org,Inactive,2,10.98,2,2,10.98,2,2,10.98,2005-08,2,10.98
125,"ETHEL WEBB",ETHEL.WEBB@sakilacustomer.org,Active,1,3.99,1,1,3.99,1,1,3.99,2005-05,1,3.99
125,"ETHEL WEBB",ETHEL.WEBB@sakilacustomer.org,Active,3,15.97,3,3,15.97,1,3,15.97,2005-06,3,15.97
125,"ETHEL WEBB",ETHEL.WEBB@sakilacustomer.org,Active,10,47.90,6,10,47.90,1,10,47.90,2005-07,10,47.90
125,"ETHEL WEBB",ETHEL.WEBB@sakilacustomer.org,Active,8,31.92,4,8,31.92,1,8,31.92,2005-08,8,31.92
125,"ETHEL WEBB",ETHEL.WEBB@sakilacustomer.org,Active,1,3.99,1,1,3.99,2,1,3.99,2005-06,1,3.99
125,"ETHEL WEBB",ETHEL.WEBB@sakilacustomer.org,Active,6,17.94,4,6,17.94,2,6,17.94,2005-07,6,17.94
125,"ETHEL WEBB",ETHEL.WEBB@sakilacustomer.org,Active,3,13.97,3,3,13.97,2,3,13.97,2005-08,3,13.97
126,"ELLEN SIMPSON",ELLEN.SIMPSON@sakilacustomer.org,Active,3,14.97,3,3,14.97,1,3,14.97,2005-05,3,14.97
126,"ELLEN SIMPSON",ELLEN.SIMPSON@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2005-06,1,2.99
126,"ELLEN SIMPSON",ELLEN.SIMPSON@sakilacustomer.org,Active,2,11.98,2,2,11.98,1,2,11.98,2005-07,2,11.98
126,"ELLEN SIMPSON",ELLEN.SIMPSON@sakilacustomer.org,Active,6,27.94,5,6,27.94,1,6,27.94,2005-08,6,27.94
126,"ELLEN SIMPSON",ELLEN.SIMPSON@sakilacustomer.org,Active,11,36.89,6,11,36.89,2,11,36.89,2005-07,11,36.89
126,"ELLEN SIMPSON",ELLEN.SIMPSON@sakilacustomer.org,Active,5,22.95,4,5,22.95,2,5,22.95,2005-08,5,22.95
127,"ELAINE STEVENS",ELAINE.STEVENS@sakilacustomer.org,Active,2,8.98,2,2,8.98,1,2,8.98,2005-06,2,8.98
127,"ELAINE STEVENS",ELAINE.STEVENS@sakilacustomer.org,Active,4,22.96,4,4,22.96,1,4,22.96,2005-07,4,22.96
127,"ELAINE STEVENS",ELAINE.STEVENS@sakilacustomer.org,Active,8,41.92,7,8,41.92,1,8,41.92,2005-08,8,41.92
127,"ELAINE STEVENS",ELAINE.STEVENS@sakilacustomer.org,Active,2,1.98,2,2,1.98,2,2,1.98,2005-05,2,1.98
127,"ELAINE STEVENS",ELAINE.STEVENS@sakilacustomer.org,Active,1,2.99,1,1,2.99,2,1,2.99,2005-06,1,2.99
127,"ELAINE STEVENS",ELAINE.STEVENS@sakilacustomer.org,Active,3,13.97,3,3,13.97,2,3,13.97,2005-07,3,13.97
127,"ELAINE STEVENS",ELAINE.STEVENS@sakilacustomer.org,Active,4,14.96,4,4,14.96,2,4,14.96,2005-08,4,14.96
128,"MARJORIE TUCKER",MARJORIE.TUCKER@sakilacustomer.org,Active,1,5.99,1,1,5.99,1,1,5.99,2005-05,1,5.99
128,"MARJORIE TUCKER",MARJORIE.TUCKER@sakilacustomer.org,Active,1,0.99,1,1,0.99,1,1,0.99,2005-06,1,0.99
128,"MARJORIE TUCKER",MARJORIE.TUCKER@sakilacustomer.org,Active,9,38.91,7,9,38.91,1,9,38.91,2005-07,9,38.91
128,"MARJORIE TUCKER",MARJORIE.TUCKER@sakilacustomer.org,Active,4,20.96,3,4,20.96,1,4,20.96,2005-08,4,20.96
128,"MARJORIE TUCKER",MARJORIE.TUCKER@sakilacustomer.org,Active,1,2.99,1,1,2.99,2,1,2.99,2005-05,1,2.99
128,"MARJORIE TUCKER",MARJORIE.TUCKER@sakilacustomer.org,Active,1,7.99,1,1,7.99,2,1,7.99,2005-06,1,7.99
128,"MARJORIE TUCKER",MARJORIE.TUCKER@sakilacustomer.org,Active,7,26.93,4,7,26.93,2,7,26.93,2005-07,7,26.93
128,"MARJORIE TUCKER",MARJORIE.TUCKER@sakilacustomer.org,Active,8,22.92,7,8,22.92,2,8,22.92,2005-08,8,22.92
129,"CARRIE PORTER",CARRIE.PORTER@sakilacustomer.org,Active,4,10.96,4,4,10.96,1,4,10.96,2005-06,4,10.96
129,"CARRIE PORTER",CARRIE.PORTER@sakilacustomer.org,Active,10,37.90,6,10,37.90,1,10,37.90,2005-07,10,37.90
129,"CARRIE PORTER",CARRIE.PORTER@sakilacustomer.org,Active,6,20.94,3,6,20.94,1,6,20.94,2005-08,6,20.94
129,"CARRIE PORTER",CARRIE.PORTER@sakilacustomer.org,Active,2,8.98,1,2,8.98,2,2,8.98,2005-06,2,8.98
129,"CARRIE PORTER",CARRIE.PORTER@sakilacustomer.org,Active,5,17.95,4,5,17.95,2,5,17.95,2005-07,5,17.95
129,"CARRIE PORTER",CARRIE.PORTER@sakilacustomer.org,Active,7,27.93,4,7,27.93,2,7,27.93,2005-08,7,27.93
130,"CHARLOTTE HUNTER",CHARLOTTE.HUNTER@sakilacustomer.org,Active,2,5.98,2,2,5.98,1,2,5.98,2005-05,2,5.98
130,"CHARLOTTE HUNTER",CHARLOTTE.HUNTER@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2005-06,1,2.99
130,"CHARLOTTE HUNTER",CHARLOTTE.HUNTER@sakilacustomer.org,Active,3,13.97,3,3,13.97,1,3,13.97,2005-07,3,13.97
130,"CHARLOTTE HUNTER",CHARLOTTE.HUNTER@sakilacustomer.org,Active,4,20.96,3,4,20.96,1,4,20.96,2005-08,4,20.96
130,"CHARLOTTE HUNTER",CHARLOTTE.HUNTER@sakilacustomer.org,Active,5,18.95,5,5,18.95,2,5,18.95,2005-06,5,18.95
130,"CHARLOTTE HUNTER",CHARLOTTE.HUNTER@sakilacustomer.org,Active,5,17.95,5,5,17.95,2,5,17.95,2005-07,5,17.95
130,"CHARLOTTE HUNTER",CHARLOTTE.HUNTER@sakilacustomer.org,Active,4,12.96,3,4,12.96,2,4,12.96,2005-08,4,12.96
131,"MONICA HICKS",MONICA.HICKS@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2005-05,1,4.99
131,"MONICA HICKS",MONICA.HICKS@sakilacustomer.org,Active,7,24.93,4,7,24.93,1,7,24.93,2005-07,7,24.93
131,"MONICA HICKS",MONICA.HICKS@sakilacustomer.org,Active,5,19.95,3,5,19.95,1,5,19.95,2005-08,5,19.95
131,"MONICA HICKS",MONICA.HICKS@sakilacustomer.org,Active,2,10.98,2,2,10.98,2,2,10.98,2005-05,2,10.98
131,"MONICA HICKS",MONICA.HICKS@sakilacustomer.org,Active,2,14.98,1,2,14.98,2,2,14.98,2005-06,2,14.98
131,"MONICA HICKS",MONICA.HICKS@sakilacustomer.org,Active,5,24.95,4,5,24.95,2,5,24.95,2005-07,5,24.95
131,"MONICA HICKS",MONICA.HICKS@sakilacustomer.org,Active,8,27.92,4,8,27.92,2,8,27.92,2005-08,8,27.92
132,"ESTHER CRAWFORD",ESTHER.CRAWFORD@sakilacustomer.org,Active,4,15.96,2,4,15.96,1,4,15.96,2005-06,4,15.96
132,"ESTHER CRAWFORD",ESTHER.CRAWFORD@sakilacustomer.org,Active,4,18.96,3,4,18.96,1,4,18.96,2005-07,4,18.96
132,"ESTHER CRAWFORD",ESTHER.CRAWFORD@sakilacustomer.org,Active,6,25.94,4,5,25.94,1,6,25.94,2005-08,6,25.94
132,"ESTHER CRAWFORD",ESTHER.CRAWFORD@sakilacustomer.org,Active,2,3.98,2,2,3.98,2,2,3.98,2005-06,2,3.98
132,"ESTHER CRAWFORD",ESTHER.CRAWFORD@sakilacustomer.org,Active,10,25.90,8,10,25.90,2,10,25.90,2005-07,10,25.90
132,"ESTHER CRAWFORD",ESTHER.CRAWFORD@sakilacustomer.org,Active,2,4.98,2,2,4.98,2,2,4.98,2005-08,2,4.98
133,"PAULINE HENRY",PAULINE.HENRY@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2005-05,1,2.99
133,"PAULINE HENRY",PAULINE.HENRY@sakilacustomer.org,Active,3,12.97,3,3,12.97,1,3,12.97,2005-06,3,12.97
133,"PAULINE HENRY",PAULINE.HENRY@sakilacustomer.org,Active,5,15.95,5,5,15.95,1,5,15.95,2005-07,5,15.95
133,"PAULINE HENRY",PAULINE.HENRY@sakilacustomer.org,Active,4,6.96,4,4,6.96,1,4,6.96,2005-08,4,6.96
133,"PAULINE HENRY",PAULINE.HENRY@sakilacustomer.org,Active,1,6.99,1,1,6.99,2,1,6.99,2005-05,1,6.99
133,"PAULINE HENRY",PAULINE.HENRY@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2005-06,1,0.99
133,"PAULINE HENRY",PAULINE.HENRY@sakilacustomer.org,Active,8,31.92,5,8,31.92,2,8,31.92,2005-07,8,31.92
133,"PAULINE HENRY",PAULINE.HENRY@sakilacustomer.org,Active,4,19.96,4,4,19.96,2,4,19.96,2005-08,4,19.96
134,"EMMA BOYD",EMMA.BOYD@sakilacustomer.org,Active,4,16.96,3,4,16.96,1,4,16.96,2005-05,4,16.96
134,"EMMA BOYD",EMMA.BOYD@sakilacustomer.org,Active,1,9.99,1,1,9.99,1,1,9.99,2005-06,1,9.99
134,"EMMA BOYD",EMMA.BOYD@sakilacustomer.org,Active,2,4.98,2,2,4.98,1,2,4.98,2005-07,2,4.98
134,"EMMA BOYD",EMMA.BOYD@sakilacustomer.org,Active,4,20.96,3,4,20.96,1,4,20.96,2005-08,4,20.96
134,"EMMA BOYD",EMMA.BOYD@sakilacustomer.org,Active,3,7.97,3,3,7.97,2,3,7.97,2005-06,3,7.97
134,"EMMA BOYD",EMMA.BOYD@sakilacustomer.org,Active,4,13.96,4,4,13.96,2,4,13.96,2005-07,4,13.96
134,"EMMA BOYD",EMMA.BOYD@sakilacustomer.org,Active,5,19.95,3,5,19.95,2,5,19.95,2005-08,5,19.95
135,"JUANITA MASON",JUANITA.MASON@sakilacustomer.org,Active,1,5.99,1,1,5.99,1,1,5.99,2005-05,1,5.99
135,"JUANITA MASON",JUANITA.MASON@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2005-06,1,2.99
135,"JUANITA MASON",JUANITA.MASON@sakilacustomer.org,Active,7,25.93,6,7,25.93,1,7,25.93,2005-07,7,25.93
135,"JUANITA MASON",JUANITA.MASON@sakilacustomer.org,Active,5,11.95,3,5,11.95,1,5,11.95,2005-08,5,11.95
135,"JUANITA MASON",JUANITA.MASON@sakilacustomer.org,Active,1,3.99,1,1,3.99,2,1,3.99,2005-05,1,3.99
135,"JUANITA MASON",JUANITA.MASON@sakilacustomer.org,Active,2,2.98,2,2,2.98,2,2,2.98,2005-06,2,2.98
135,"JUANITA MASON",JUANITA.MASON@sakilacustomer.org,Active,7,31.93,7,7,31.93,2,7,31.93,2005-07,7,31.93
135,"JUANITA MASON",JUANITA.MASON@sakilacustomer.org,Active,5,23.95,5,5,23.95,2,5,23.95,2005-08,5,23.95
135,"JUANITA MASON",JUANITA.MASON@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2006-02,1,0.99
136,"ANITA MORALES",ANITA.MORALES@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2005-06,1,2.99
136,"ANITA MORALES",ANITA.MORALES@sakilacustomer.org,Active,6,24.94,6,6,24.94,1,6,24.94,2005-07,6,24.94
136,"ANITA MORALES",ANITA.MORALES@sakilacustomer.org,Active,4,12.96,3,4,12.96,1,4,12.96,2005-08,4,12.96
136,"ANITA MORALES",ANITA.MORALES@sakilacustomer.org,Active,1,2.99,1,1,2.99,2,1,2.99,2005-05,1,2.99
136,"ANITA MORALES",ANITA.MORALES@sakilacustomer.org,Active,3,18.97,3,3,18.97,2,3,18.97,2005-08,3,18.97
137,"RHONDA KENNEDY",RHONDA.KENNEDY@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2005-05,1,2.99
137,"RHONDA KENNEDY",RHONDA.KENNEDY@sakilacustomer.org,Active,4,19.96,4,4,19.96,1,4,19.96,2005-06,4,19.96
137,"RHONDA KENNEDY",RHONDA.KENNEDY@sakilacustomer.org,Active,12,60.88,7,12,60.88,1,12,60.88,2005-07,12,60.88
137,"RHONDA KENNEDY",RHONDA.KENNEDY@sakilacustomer.org,Active,6,30.94,4,6,30.94,1,6,30.94,2005-08,6,30.94
137,"RHONDA KENNEDY",RHONDA.KENNEDY@sakilacustomer.org,Active,7,35.93,4,7,35.93,2,7,35.93,2005-07,7,35.93
137,"RHONDA KENNEDY",RHONDA.KENNEDY@sakilacustomer.org,Active,9,43.91,7,9,43.91,2,9,43.91,2005-08,9,43.91
138,"HAZEL WARREN",HAZEL.WARREN@sakilacustomer.org,Active,2,3.98,2,2,3.98,1,2,3.98,2005-05,2,3.98
138,"HAZEL WARREN",HAZEL.WARREN@sakilacustomer.org,Active,3,9.97,3,3,9.97,1,3,9.97,2005-06,3,9.97
138,"HAZEL WARREN",HAZEL.WARREN@sakilacustomer.org,Active,10,27.90,7,10,27.90,1,10,27.90,2005-07,10,27.90
138,"HAZEL WARREN",HAZEL.WARREN@sakilacustomer.org,Active,7,24.93,6,7,24.93,1,7,24.93,2005-08,7,24.93
138,"HAZEL WARREN",HAZEL.WARREN@sakilacustomer.org,Active,5,19.95,5,5,19.95,2,5,19.95,2005-07,5,19.95
138,"HAZEL WARREN",HAZEL.WARREN@sakilacustomer.org,Active,7,23.93,5,7,23.93,2,7,23.93,2005-08,7,23.93
139,"AMBER DIXON",AMBER.DIXON@sakilacustomer.org,Active,2,10.98,2,2,10.98,1,2,10.98,2005-06,2,10.98
139,"AMBER DIXON",AMBER.DIXON@sakilacustomer.org,Active,7,23.93,6,7,23.93,1,7,23.93,2005-07,7,23.93
139,"AMBER DIXON",AMBER.DIXON@sakilacustomer.org,Active,3,10.97,3,3,10.97,1,3,10.97,2005-08,3,10.97
139,"AMBER DIXON",AMBER.DIXON@sakilacustomer.org,Active,2,3.98,2,2,3.98,2,2,3.98,2005-06,2,3.98
